onset	duration	trial_type	value	sample	trial_id
4.08203125	1.0	1.0	2	1045	0.0
4.08984375	1.0	0.0	1	1047	n/a
4.09765625	1.0	1.0	2	1049	n/a
4.10546875	1.0	0.0	1	1051	n/a
4.1171875	1.0	1.0	2	1054	n/a
4.125	1.0	1.0	2	1056	n/a
4.1328125	1.0	0.0	1	1058	n/a
4.140625	1.0	0.0	1	1060	n/a
4.1484375	1.0	1.0	2	1062	n/a
4.15625	1.0	1.0	2	1064	n/a
4.1640625	1.0	0.0	1	1066	n/a
4.171875	1.0	1.0	2	1068	n/a
4.18359375	1.0	1.0	2	1071	n/a
4.19140625	1.0	1.0	2	1073	n/a
4.19921875	1.0	0.0	1	1075	n/a
4.20703125	1.0	1.0	2	1077	n/a
4.21484375	1.0	1.0	2	1079	n/a
4.22265625	1.0	0.0	1	1081	n/a
4.23046875	1.0	1.0	2	1083	n/a
4.2421875	1.0	0.0	1	1086	n/a
4.25	1.0	0.0	1	1088	n/a
4.2578125	1.0	1.0	2	1090	n/a
4.265625	1.0	0.0	1	1092	n/a
4.2734375	1.0	0.0	1	1094	n/a
4.28125	1.0	1.0	2	1096	n/a
4.2890625	1.0	1.0	2	1098	n/a
4.296875	1.0	1.0	2	1100	n/a
4.30859375	1.0	0.0	1	1103	n/a
4.31640625	1.0	0.0	1	1105	n/a
4.32421875	1.0	0.0	1	1107	n/a
4.33203125	1.0	1.0	2	1109	n/a
4.33984375	1.0	0.0	1	1111	n/a
4.34765625	1.0	1.0	2	1113	n/a
4.35546875	1.0	1.0	2	1115	n/a
4.3671875	1.0	1.0	2	1118	n/a
4.375	1.0	1.0	2	1120	n/a
4.3828125	1.0	0.0	1	1122	n/a
4.390625	1.0	0.0	1	1124	n/a
4.3984375	1.0	1.0	2	1126	n/a
4.40625	1.0	0.0	1	1128	n/a
4.4140625	1.0	1.0	2	1130	n/a
4.421875	1.0	0.0	1	1132	n/a
4.43359375	1.0	0.0	1	1135	n/a
4.44140625	1.0	0.0	1	1137	n/a
4.44921875	1.0	1.0	2	1139	n/a
4.45703125	1.0	1.0	2	1141	n/a
4.46484375	1.0	0.0	1	1143	n/a
4.47265625	1.0	0.0	1	1145	n/a
4.48046875	1.0	0.0	1	1147	n/a
4.4921875	1.0	0.0	1	1150	n/a
4.5	1.0	1.0	2	1152	n/a
4.5078125	1.0	0.0	1	1154	n/a
4.515625	1.0	0.0	1	1156	n/a
4.5234375	1.0	0.0	1	1158	n/a
4.53125	1.0	0.0	1	1160	n/a
4.5390625	1.0	0.0	1	1162	n/a
4.546875	1.0	1.0	2	1164	n/a
4.55859375	1.0	1.0	2	1167	n/a
4.56640625	1.0	1.0	2	1169	n/a
4.57421875	1.0	1.0	2	1171	n/a
4.58203125	1.0	1.0	2	1173	n/a
4.58984375	1.0	1.0	2	1175	n/a
4.59765625	1.0	0.0	1	1177	n/a
11.2890625	1.0	1.0	2	2890	1.0
11.296875	1.0	0.0	1	2892	n/a
11.3046875	1.0	1.0	2	2894	n/a
11.3125	1.0	0.0	1	2896	n/a
11.32421875	1.0	1.0	2	2899	n/a
11.33203125	1.0	1.0	2	2901	n/a
11.33984375	1.0	0.0	1	2903	n/a
11.34765625	1.0	0.0	1	2905	n/a
11.35546875	1.0	1.0	2	2907	n/a
11.36328125	1.0	1.0	2	2909	n/a
11.37109375	1.0	0.0	1	2911	n/a
11.37890625	1.0	1.0	2	2913	n/a
11.390625	1.0	1.0	2	2916	n/a
11.3984375	1.0	1.0	2	2918	n/a
11.40625	1.0	0.0	1	2920	n/a
11.4140625	1.0	1.0	2	2922	n/a
11.421875	1.0	1.0	2	2924	n/a
11.4296875	1.0	0.0	1	2926	n/a
11.4375	1.0	1.0	2	2928	n/a
11.44921875	1.0	0.0	1	2931	n/a
11.45703125	1.0	0.0	1	2933	n/a
11.46484375	1.0	1.0	2	2935	n/a
11.47265625	1.0	0.0	1	2937	n/a
11.48046875	1.0	0.0	1	2939	n/a
11.48828125	1.0	1.0	2	2941	n/a
11.49609375	1.0	1.0	2	2943	n/a
11.50390625	1.0	1.0	2	2945	n/a
11.515625	1.0	0.0	1	2948	n/a
11.5234375	1.0	0.0	1	2950	n/a
11.53125	1.0	0.0	1	2952	n/a
11.5390625	1.0	1.0	2	2954	n/a
11.546875	1.0	0.0	1	2956	n/a
11.5546875	1.0	1.0	2	2958	n/a
11.5625	1.0	1.0	2	2960	n/a
11.57421875	1.0	1.0	2	2963	n/a
11.58203125	1.0	1.0	2	2965	n/a
11.58984375	1.0	0.0	1	2967	n/a
11.59765625	1.0	0.0	1	2969	n/a
11.60546875	1.0	1.0	2	2971	n/a
11.61328125	1.0	0.0	1	2973	n/a
11.62109375	1.0	1.0	2	2975	n/a
11.62890625	1.0	0.0	1	2977	n/a
11.640625	1.0	0.0	1	2980	n/a
11.6484375	1.0	0.0	1	2982	n/a
11.65625	1.0	1.0	2	2984	n/a
11.6640625	1.0	1.0	2	2986	n/a
11.671875	1.0	0.0	1	2988	n/a
11.6796875	1.0	0.0	1	2990	n/a
11.6875	1.0	0.0	1	2992	n/a
11.69921875	1.0	0.0	1	2995	n/a
11.70703125	1.0	1.0	2	2997	n/a
11.71484375	1.0	0.0	1	2999	n/a
11.72265625	1.0	0.0	1	3001	n/a
11.73046875	1.0	0.0	1	3003	n/a
11.73828125	1.0	0.0	1	3005	n/a
11.74609375	1.0	0.0	1	3007	n/a
11.75390625	1.0	1.0	2	3009	n/a
11.765625	1.0	1.0	2	3012	n/a
11.7734375	1.0	1.0	2	3014	n/a
11.78125	1.0	1.0	2	3016	n/a
11.7890625	1.0	1.0	2	3018	n/a
11.796875	1.0	1.0	2	3020	n/a
11.8046875	1.0	0.0	1	3022	n/a
18.49609375	1.0	1.0	2	4735	2.0
18.50390625	1.0	0.0	1	4737	n/a
18.51171875	1.0	1.0	2	4739	n/a
18.51953125	1.0	0.0	1	4741	n/a
18.53125	1.0	1.0	2	4744	n/a
18.5390625	1.0	1.0	2	4746	n/a
18.546875	1.0	0.0	1	4748	n/a
18.5546875	1.0	0.0	1	4750	n/a
18.5625	1.0	1.0	2	4752	n/a
18.5703125	1.0	1.0	2	4754	n/a
18.578125	1.0	0.0	1	4756	n/a
18.5859375	1.0	1.0	2	4758	n/a
18.59765625	1.0	1.0	2	4761	n/a
18.60546875	1.0	1.0	2	4763	n/a
18.61328125	1.0	0.0	1	4765	n/a
18.62109375	1.0	1.0	2	4767	n/a
18.62890625	1.0	1.0	2	4769	n/a
18.63671875	1.0	0.0	1	4771	n/a
18.64453125	1.0	1.0	2	4773	n/a
18.65625	1.0	0.0	1	4776	n/a
18.6640625	1.0	0.0	1	4778	n/a
18.671875	1.0	1.0	2	4780	n/a
18.6796875	1.0	0.0	1	4782	n/a
18.6875	1.0	0.0	1	4784	n/a
18.6953125	1.0	1.0	2	4786	n/a
18.703125	1.0	1.0	2	4788	n/a
18.7109375	1.0	1.0	2	4790	n/a
18.72265625	1.0	0.0	1	4793	n/a
18.73046875	1.0	0.0	1	4795	n/a
18.73828125	1.0	0.0	1	4797	n/a
18.74609375	1.0	1.0	2	4799	n/a
18.75390625	1.0	0.0	1	4801	n/a
18.76171875	1.0	1.0	2	4803	n/a
18.76953125	1.0	1.0	2	4805	n/a
18.78125	1.0	1.0	2	4808	n/a
18.7890625	1.0	1.0	2	4810	n/a
18.796875	1.0	0.0	1	4812	n/a
18.8046875	1.0	0.0	1	4814	n/a
18.8125	1.0	1.0	2	4816	n/a
18.8203125	1.0	0.0	1	4818	n/a
18.828125	1.0	1.0	2	4820	n/a
18.8359375	1.0	0.0	1	4822	n/a
18.84765625	1.0	0.0	1	4825	n/a
18.85546875	1.0	0.0	1	4827	n/a
18.86328125	1.0	1.0	2	4829	n/a
18.87109375	1.0	1.0	2	4831	n/a
18.87890625	1.0	0.0	1	4833	n/a
18.88671875	1.0	0.0	1	4835	n/a
18.89453125	1.0	0.0	1	4837	n/a
18.90625	1.0	0.0	1	4840	n/a
18.9140625	1.0	1.0	2	4842	n/a
18.921875	1.0	0.0	1	4844	n/a
